cve_period,cve_instit,tipo_instit,cve_situac,saldo,monto_linea,num_creds
201801,040145,S.A. DE C.V.,1,51047545.09,60000000.00,3
201801,040145,SOFOM ENR,1,203039264.79,179029300.00,4
201801,040150,SOFOM ENR,1,8112992.39,16250000.00,2
201801,040150,SOFOM ER (Deuda),1,0.00,50000000.00,1
201801,040151,OTROS,1,55266770.83,70000000.00,1
201801,040151,SOFOM ENR,1,41124366.67,41000000.00,1
201801,040152,OTROS,1,267636195.97,282619500.00,1
201801,040152,S.A. DE C.V.,1,75570006.87,135031000.00,6
201801,040152,SOFOM ENR,1,249988997.68,388033430.00,29
201801,040152,SOFOM ER (Banco),1,12415890.42,309993065.00,7
201801,040152,SOFOM ER (Deuda),1,60345959.35,60000000.00,2
201801,040155,S.A. DE C.V.,1,375214366.42,393258000.00,1
201801,040155,SOFOM ENR,1,94325013.18,99978500.00,1
201801,040155,SOFOM ER (Deuda),1,478688485.92,562000000.00,7
201801,040156,ALMACENADORA,1,116231968.49,170000000.00,3
201801,040156,S.A. DE C.V.,1,30072633.33,30000000.00,1
201801,040156,SOFOM ENR,1,19995242.24,25000000.00,1
201801,040156,SOFOM ER (Deuda),1,30426584.15,50000000.00,1
201801,040156,UNIÓN DE CRÉDITO,1,175982289.32,200000000.00,1
201801,040158,SOFOM ER (Deuda),1,1001111800.00,1000000000.00,1
201801,068004,ALMACENADORA,1,17256547.00,36217107.10,23
201801,068004,OTROS,1,52207349.00,646219658.45,236
201801,068004,OTROS,2,230035.00,5182134.00,1
201801,068004,S.A. DE C.V.,1,363699682.00,455583350.92,33
201801,068004,SOCAP,2,526067.00,8155396.00,1
201801,068004,SOFOM ENR,1,500340.00,57536773.00,5
201801,068004,SOFOM ER (Deuda),1,48171824.00,217826603.86,3
201801,068007,ALMACENADORA,1,45955042.93,64588086.63,20
201801,068007,OTROS,1,60097676.13,128722772.04,82
201801,068007,S.A. DE C.V.,1,171143412.39,533383141.31,20
201801,068007,SOFOM ENR,1,213329788.12,220088076.49,87
201801,068013,S.A. DE C.V.,1,323614604.38,307044088.00,3
201801,068013,SOCAP,1,302626.03,2000000.00,1
201801,068013,SOFOM ENR,1,2141848.93,8419000.00,5
201801,068024,OTROS,1,3129894.32,107287138.12,2
201801,068028,OTROS,1,2157665.90,224872431.00,186
201801,068028,OTROS,2,155733.13,274920.00,1
201801,068028,S.A. DE C.V.,1,1080943674.54,2070124791.50,3541
201801,068028,SOFOM ENR,1,59342986.84,279598147.00,126
201801,068028,SOFOM ENR,2,246274.50,555437.00,7
201801,068028,SOFOM ER (Banco),1,1864932000.00,2280000000.00,3
201801,068032,SOCAP,1,10395.00,542172.00,1
201801,068032,SOFOM ENR,1,11181133.00,36230544.00,10
201801,068033,ALMACENADORA,1,17911.00,1455592.00,5
201801,068033,OTROS,1,291494.00,21645404.00,74
201801,068039,OTROS,1,183406891.65,1541812000.00,2
201801,068039,SOFOM ENR,1,12615490.71,437500000.00,1
201801,068039,SOFOM ER (Deuda),1,500385208.00,500000000.00,1
201801,068042,S.A. DE C.V.,1,17233477.45,21311372.42,31
201801,068042,SOFOM ENR,1,1412238.31,2445781.11,3
201801,068043,OTROS,1,2963703614.55,170000299983.00,18
201801,068043,OTROS,2,5591200.00,9999999999.00,1
201801,068043,SOFOM ENR,1,18672166390.80,259999999974.00,26
201801,068043,SOFOM ENR,2,314716040.35,119999999988.00,12
201801,068044,OTROS,1,5202970.49,60204491.94,45
201801,068044,OTROS,2,0.00,3500000.00,5
201801,068044,S.A. DE C.V.,1,1083838573.44,322391149177.29,6618
201801,068044,S.A. DE C.V.,2,545932.93,161368000.00,22
201801,068044,SOCAP,1,343262.27,1088000.00,3
201801,068044,SOFIPO,1,364360.63,9003041.00,18
201801,068044,SOFOM ENR,1,332567865.87,83813430105.26,2463
201801,068044,SOFOM ENR,2,71337.66,1653690.00,3
201801,068044,SOFOM ER (Deuda),1,532714.10,2918112620.00,109
201801,068044,SOFOM ER (Deuda),2,0.00,12900000.00,1
201801,068045,SOFOM ENR,1,81461287.57,124675000.00,6
201801,068047,ALMACENADORA,1,2702690.57,2974944.96,1
201801,068049,SOFOM ENR,1,427659842.72,526555942.00,6
201801,068052,OTROS,1,116581.87,202424.00,2
201801,068052,S.A. DE C.V.,2,362176.19,608554.00,5
201801,068052,SOFOM ENR,1,18415379.30,32265910.00,125
201801,068053,SOFOM ENR,1,25327064.69,67100000.00,2
201801,068054,OTROS,1,58391.63,127400.00,1
201801,068054,S.A. DE C.V.,1,1106955.64,2403981.54,5
201801,068054,SOFOM ENR,1,1021789.54,2779585.21,7
201801,068055,S.A. DE C.V.,1,578883.26,1000000.00,1
201801,068055,SOFOM ENR,1,9083546.83,16870000.00,4
201801,068059,SOFOM ENR,1,10047763.83,10000000.00,1
201801,068062,S.A. DE C.V.,1,20290896.00,23200000.00,1
201801,068062,SOFOM ENR,1,1969348.00,7000000.00,1
201801,068064,OTROS,1,1374337.56,1686885.00,5
201801,068064,S.A. DE C.V.,1,5868997.86,8476203.00,31
201801,068064,S.A. DE C.V.,2,373492.92,602134.00,2
201801,068064,SOFIPO,1,666305.74,980435.00,3
201801,068064,SOFOM ENR,1,5805997.06,46668404.00,23
201801,068065,SOFOM ENR,2,900601.33,1395301.00,1
201801,068067,OTROS,1,747937.28,2194240.00,3
201801,068067,OTROS,2,76833633.17,253986189.18,13
201801,068067,S.A. DE C.V.,1,11317834.86,813781917.33,37
201801,068067,S.A. DE C.V.,2,5909030.24,724834096.09,55
201801,068067,SOFOM ENR,1,41634774.23,120191529.00,10
201802,031001,OTROS,1,453556257.10,5050535064.39,330
201802,031001,S.A. DE C.V.,2,857163143.34,831257816.34,1
201802,031001,SOFOM ENR,1,74631880.19,964636034.18,168
201802,031001,SOFOM ENR,2,1103742516.29,1219082633.31,2
201802,031001,SOFOM ER (Banco),1,8227993.56,207242465.21,22
201802,031001,SOFOM ER (GF),1,180367563.30,162727470.43,1
201802,031004,OTROS,1,7856131990.49,27994600000.00,34
201802,031004,SOFOM ENR,1,192050499.15,279300000.00,1
201802,031004,SOFOM ER (Banco),1,44941681.65,1000000000.00,1
201802,031004,UNIÓN DE CRÉDITO,1,1489456209.51,6032000000.00,12
201802,031010,OTROS,1,1002659658.00,6583500000.00,20
201802,031010,SOFOM ENR,1,19691700.41,102900000.00,1
201802,031010,SOFOM ER (Banco),1,60286510.37,1000000000.00,1
201802,031011,OTROS,2,1612813.48,1612813.48,1
201802,031011,SOFOM ENR,2,1067079.12,1067079.12,1
201802,031012,ALMACENADORA,1,210794609.83,400000000.00,2
201802,031012,OTROS,1,90324983763.03,298293700000.00,50
201802,031012,S.A. DE C.V.,1,982822949.35,5000000000.00,2
201802,031012,SOCAP,1,68813579.67,600000000.00,3
201802,031012,SOFIPO,1,452614480.37,970552000.00,5
201802,031012,SOFIPO,2,213832714.86,460000000.00,2
201802,031012,SOFOM ENR,1,20082394472.73,58548600000.00,80
201802,031012,SOFOM ENR,2,164597756.09,1969000000.00,8
201802,031012,SOFOM ER (Banco),1,2426018718.97,4600000000.00,6
201802,031012,SOFOM ER (Deuda),1,17849728.72,400000000.00,2
201802,031012,SOFOM ER (GF),1,963866625.73,4770000000.00,3
201802,031012,UNIÓN DE CRÉDITO,1,1173154091.67,6542000000.00,12
201802,037006,ALMACENADORA,1,1538467259.79,5539380000.00,3
201802,037006,OTROS,1,20594674254.54,72476171200.00,22
201802,037006,S.A. DE C.V.,1,1136170876.25,1814973000.00,6
201802,037006,S.A. DE C.V.,2,28014742.93,553938000.00,2
201802,037006,SOFOM ENR,1,676869583.59,1363190200.00,10
201802,037006,SOFOM ER (Banco),1,1956361198.12,2866539000.00,4
201802,037006,SOFOM ER (Deuda),1,3039819246.45,8471194000.00,13
201802,037006,SOFOM ER (GF),1,0.00,2400398000.00,1
201802,037006,UNIÓN DE CRÉDITO,1,62020663.48,634646000.00,5
201802,037009,OTROS,1,26017476388.00,30753402282.35,27
201802,037009,SOFOM ENR,1,4813126566.00,4785335412.00,1
201802,037135,ALMACENADORA,1,3366515007.65,12476769223.48,6
201802,037135,OTROS,1,60142849062.97,1715942938442.07,584
201802,037135,OTROS,2,1284478986.46,10500000000.00,7
201802,037135,S.A. DE C.V.,1,29718761147.38,122300000000.00,23
201802,037135,SOFIPO,1,442668348.00,920000000.00,4
201802,037135,SOFOM ENR,1,4381808555.42,24077045049.95,119
201802,037135,SOFOM ER (Banco),1,38993316263.48,302178000000.00,83
201802,037135,SOFOM ER (Deuda),1,12000411316.22,50251125490.70,59
201802,037135,SOFOM ER (GF),1,12833203408.08,927991630000.00,85
201802,037135,UNIÓN DE CRÉDITO,1,420861294.17,4088000120.00,23
201802,037166,OTROS,1,1145119438.00,1523420000.00,2
201802,037166,S.A. DE C.V.,1,16785264.00,30000000.00,1
201802,037166,SOFIPO,1,484910913.00,475000000.00,8
201802,037166,SOFOM ENR,1,621249091.00,743000000.00,11
201802,037168,OTROS,1,35189863111.40,87590399979.42,83
201802,037168,OTROS,2,46097374.91,45850556.10,1
201802,037168,S.A. DE C.V.,1,307084920.22,2000000000.00,2
201802,037168,S.A. DE C.V.,2,229315462.68,290173292.66,4
201802,037168,SOCAP,1,43653735.99,208974886.80,9
201802,037168,SOFIPO,1,309513258.89,665000000.00,4
201802,037168,SOFOM ENR,1,7454994290.22,23145468743.05,683
201802,037168,SOFOM ENR,2,1117689708.60,1568320345.27,6
201802,037168,SOFOM ER (Banco),1,8153289948.63,12628848402.06,45
201802,037168,SOFOM ER (Deuda),1,1303259241.48,2716666666.67,8
201802,037168,SOFOM ER (Deuda),2,41439336.14,41084790.84,1
201802,037168,SOFOM ER (GF),1,6102104636.41,10513105079.77,72
201802,037168,SOFOM ER (GF),2,347941673.62,823722861.08,6
201802,037168,UNIÓN DE CRÉDITO,1,1604139159.37,2945000000.04,11
201802,040002,OTROS,1,9114891791.00,293135496991.00,116
201802,040002,S.A. DE C.V.,1,9468190391.00,23162524990.00,42
201802,040002,SOFOM ENR,1,2813837728.00,16928205527.00,85
201802,040002,SOFOM ER (Banco),1,69697772829.00,1548000023130.00,18
201802,040002,SOFOM ER (Deuda),1,18226067327.00,116947873023.00,25
201802,040002,SOFOM ER (GF),1,3944468.00,2846757100.00,17
201802,040002,UNIÓN DE CRÉDITO,1,1214787477.00,60500866933.00,330
201802,040002,UNIÓN DE CRÉDITO,2,1686235.00,150000004.00,1
201802,040012,ALMACENADORA,1,332965033.93,333524685.00,4
201802,040012,OTROS,1,5030209160.13,12166559866.33,152
201802,040012,S.A. DE C.V.,1,16315500927.79,20869816464.97,223
201802,040012,S.A. DE C.V.,2,1102768.91,2527000.00,2
201802,040012,SOCAP,1,0.00,10000000.00,1
201802,040012,SOFOM ENR,1,2655555278.00,4306095043.20,644
201802,040012,SOFOM ENR,2,1581971.50,1680000.00,2
201802,040012,SOFOM ER (Banco),1,337096423.61,505501077.39,5
201802,040012,SOFOM ER (Deuda),1,11248748537.00,11899020255.89,54
201802,040012,SOFOM ER (GF),1,1400957685.10,1399439145.01,7
201802,040012,UNIÓN DE CRÉDITO,1,581305974.02,826372187.17,63
201802,040014,ALMACENADORA,1,17707002.40,23772756.00,3
201802,040014,OTROS,1,3851064095.33,4235321451.17,49
201802,040014,S.A. DE C.V.,1,6593082830.77,6715254518.02,39
201802,040014,SOFIPO,1,177958155.07,179583333.00,2
201802,040014,SOFOM ENR,1,5176026127.62,12950334392.20,136
201802,040014,SOFOM ER (Banco),1,61362700278.72,61919725279.40,18
201802,040014,SOFOM ER (Deuda),1,168489864.32,181589937.00,2
201802,040014,UNIÓN DE CRÉDITO,1,94325664.23,483393121.00,25
201802,040021,ALMACENADORA,1,2448632.95,2499999.86,1
201802,040021,ALMACENADORA,2,894.91,35000.00,1
201802,040021,OTROS,1,1280349569.83,19012076495.90,12
201802,040021,S.A. DE C.V.,1,3526455340.32,7046057707.00,12
201802,040021,SOFOM ENR,1,2481624874.68,9981399375.00,8
201802,040021,SOFOM ENR,2,1758.44,1544531.97,2
201802,040021,SOFOM ER (Deuda),1,1943871584.63,3878064000.00,6
201802,040021,UNIÓN DE CRÉDITO,1,892655263.10,2167490000.00,8
201802,040021,UNIÓN DE CRÉDITO,2,894.91,30000.00,1
201802,040030,ALMACENADORA,1,17897053.53,23182000.00,3
201802,040030,OTROS,1,1501380571.92,1970929570.69,22
201802,040030,S.A. DE C.V.,1,1389413450.55,1650594837.16,43
201802,040030,SOCAP,1,152904760.22,298872904.50,23
201802,040030,SOFIPO,1,173591956.53,856000000.00,7
201802,040030,SOFOM ENR,1,3299364216.49,4442746106.56,193
201802,040030,SOFOM ENR,2,2038501.44,50000000.00,1
201802,040030,SOFOM ER (Banco),1,2119512079.01,22087077445.60,13
201802,040030,SOFOM ER (Deuda),1,2023528016.35,1240000000.00,9
201802,040030,SOFOM ER (GF),1,587961526.48,770000000.00,2
201802,040030,UNIÓN DE CRÉDITO,1,1351065858.60,1547790967.71,17
201802,040036,OTROS,1,3174234244.58,4708673000.00,3
201802,040036,S.A. DE C.V.,1,1809457471.42,1409791364.00,5
201802,040036,SOFOM ENR,1,162345933.36,426454372.00,9
201802,040036,SOFOM ENR,2,74310.41,227688.00,3
201802,040036,SOFOM ER (Banco),1,8896013573.59,22750000000.00,4
201802,040036,SOFOM ER (Deuda),1,4321970952.04,3159000000.00,2
201802,040036,SOFOM ER (GF),1,176137113.73,226500000.00,1
201802,040036,UNIÓN DE CRÉDITO,1,21707528.58,1183501517.00,2
201802,040037,OTROS,1,300866811.69,1878437029.32,4
201802,040037,S.A. DE C.V.,1,331142888.48,765000000.00,4
201802,040037,SOFOM ENR,1,610957483.34,767766000.00,6
201802,040037,UNIÓN DE CRÉDITO,1,9002932.88,35000000.00,1
201802,040042,OTROS,1,316335445.14,330000000.00,2
201802,040042,S.A. DE C.V.,1,91707123.21,130000000.00,2
201802,040042,SOFOM ENR,1,617868459.18,763000000.00,10
201802,040042,SOFOM ER (Deuda),1,96115360.79,200000000.00,3
201802,040042,SOFOM ER (GF),1,775014211.78,1339000000.00,2
201802,040042,UNIÓN DE CRÉDITO,1,121985827.31,100000000.00,1
201802,040044,ALMACENADORA,1,48520106.47,67456140.00,2
201802,040044,OTROS,1,1971204397.54,4010741100.00,9
201802,040044,S.A. DE C.V.,1,7577005865.67,7835339000.00,11
201802,040044,S.A. DE C.V.,2,108613464.14,414530244.00,4
201802,040044,SOFOM ENR,1,3497747953.95,9668157000.00,50
201802,040044,SOFOM ER (Banco),1,5691062981.86,6500000000.00,2
201802,040044,SOFOM ER (Deuda),1,17600564368.53,16040000000.00,11
201802,040044,SOFOM ER (GF),1,2733833004.74,4100000000.00,2
201802,040044,UNIÓN DE CRÉDITO,1,740958577.00,5396000000.00,15
201802,040058,ALMACENADORA,1,19597855.00,22850000.00,1
201802,040058,OTROS,1,95689336.00,237027000.00,6
201802,040058,S.A. DE C.V.,1,345947172.00,641455001.59,28
201802,040058,SOFIPO,1,200000000.00,200050000.00,2
201802,040058,SOFOM ENR,1,564940752.00,748582741.98,77
201802,040058,SOFOM ER (Banco),1,7914413047.00,17973616000.00,8
201802,040058,SOFOM ER (Deuda),1,115496338.00,115000000.00,2
201802,040058,SOFOM ER (GF),1,91842668.00,550000000.00,2
201802,040058,UNIÓN DE CRÉDITO,1,820.00,99000.00,1
201802,040059,OTROS,1,257596844.89,560450000.00,7
201802,040059,S.A. DE C.V.,1,309055952.79,1073000000.00,12
201802,040059,S.A. DE C.V.,2,17541693.66,21074583.46,1
201802,040059,SOFIPO,1,21873823.79,132000000.00,4
201802,040059,SOFOM ENR,1,1354483015.47,2480535268.00,46
201802,040059,SOFOM ER (Deuda),1,116431172.14,375000000.00,5
201802,040060,S.A. DE C.V.,1,107817417.09,138187936.00,12
201802,040060,SOCAP,1,909250.84,200000000.00,4
201802,040060,SOFOM ENR,1,33755124.13,97775316.00,10
201802,040060,SOFOM ER (Deuda),1,55389648.09,105000000.00,6
201802,040062,OTROS,1,232140.75,400000.00,1
201802,040062,S.A. DE C.V.,1,30000000.00,90016001.00,4
201802,040062,SOCAP,1,24081.07,15716.40,1
201802,040062,SOFIPO,1,23462054.38,60000000.00,5
201802,040062,SOFOM ENR,1,22985400.00,47200000.00,5
201802,040062,SOFOM ER (Banco),1,1296292680.00,1290000000.00,1
201802,040062,SOFOM ER (Deuda),1,833260.00,10000000.00,1
201802,040062,SOFOM ER (GF),1,60000000.00,160000000.00,1
201802,040072,ALMACENADORA,1,334546213.00,2915690000.00,2
201802,040072,OTROS,1,316397766.00,399880000.00,5
201802,040072,S.A. DE C.V.,1,1358747241.00,1154461624.00,101
201802,040072,SOCAP,1,70986270.00,108000000.00,6
201802,040072,SOFIPO,1,73106999.00,73000000.00,1
201802,040072,SOFIPO,2,20506742.00,25000000.00,1
201802,040072,SOFOM ENR,1,1264038723.00,2850363268.00,151
201802,040072,SOFOM ENR,2,2397306.00,35232400.00,5
201802,040072,SOFOM ER (Deuda),1,1853507095.00,2159878636.00,7
201802,040072,SOFOM ER (GF),1,19981565479.00,31677239917.70,253
201802,040072,UNIÓN DE CRÉDITO,1,284855956.00,849478069.00,14
201802,040102,OTROS,2,15120076.29,15000000.00,1
201802,040102,S.A. DE C.V.,1,8853912.49,90999999.49,5
201802,040102,SOFIPO,1,18188912.14,10000000.00,1
201802,040102,SOFOM ENR,1,170656245.51,148145000.00,8
201802,040102,SOFOM ER (Deuda),1,0.00,21250000.00,1
201802,040106,OTROS,1,0.00,1477167600.00,2
201802,040108,S.A. DE C.V.,1,500351041.67,500000000.00,1
201802,040108,SOFOM ER (Deuda),1,918043552.02,937722200.00,3
201802,040112,ALMACENADORA,1,207397159.61,815912000.00,3
201802,040112,OTROS,1,244163637.70,1150000000.00,3
201802,040112,S.A. DE C.V.,1,765477531.08,1591940526.10,11
201802,040112,SOFOM ENR,1,801496459.24,1134892500.00,12
201802,040112,SOFOM ER (Deuda),1,675199050.52,886351210.76,7
201802,040113,OTROS,1,209210143.93,420000000.00,3
201802,040113,S.A. DE C.V.,1,416627627.49,756784000.00,11
201802,040113,SOCAP,1,17577819.57,136956800.00,9
201802,040113,SOFOM ENR,1,1761853220.52,2956573637.55,97
201802,040113,SOFOM ENR,2,3734312.16,60214000.00,3
201802,040113,SOFOM ER (Banco),1,300079429.20,300000000.00,1
201802,040113,SOFOM ER (Deuda),1,791625767.15,1986500000.00,17
201802,040113,SOFOM ER (GF),1,930341568.79,2489804994.00,8
201802,040113,UNIÓN DE CRÉDITO,1,253602714.61,496350000.00,20
201802,040127,OTROS,1,6832066235.14,10508308442.00,10
201802,040127,S.A. DE C.V.,1,175799430.45,397576612.00,2
201802,040127,SOFOM ENR,1,3359920728.60,1168736051.00,3
201802,040128,ALMACENADORA,1,0.00,20000000.00,1
201802,040128,S.A. DE C.V.,1,20013147.89,20000000.00,1
201802,040128,SOFOM ENR,1,194320719.65,310000000.00,12
201802,040128,UNIÓN DE CRÉDITO,1,30059731.51,110000000.00,5
201802,040131,OTROS,1,196724261.35,200000000.00,2
201802,040131,S.A. DE C.V.,1,50016177.08,50000000.00,1
201802,040131,SOFIPO,1,13722871.10,19706784.00,4
201802,040131,SOFOM ENR,1,475218308.22,658635839.15,80
201802,040131,SOFOM ER (Deuda),1,219047906.64,309999999.00,5
201802,040132,ALMACENADORA,1,15428038.00,30000000.00,1
201802,040132,OTROS,1,23007240.00,200000000.00,1
201802,040132,S.A. DE C.V.,1,384148484.00,632800000.00,6
201802,040132,SOCAP,1,14965118.00,60000000.00,2
201802,040132,SOFIPO,1,12751171.00,75000000.00,2
201802,040132,SOFOM ENR,1,707981899.00,1412567373.00,40
201802,040132,SOFOM ENR,2,3337384.00,17000000.00,3
201802,040132,SOFOM ER (Deuda),1,180918274.00,250000000.00,4
201802,040132,UNIÓN DE CRÉDITO,1,146036405.00,180000000.00,3
201802,040133,OTROS,1,104532364.44,200000000.00,1
201802,040133,S.A. DE C.V.,1,469012848.24,1750000000.00,18
201802,040133,SOFOM ENR,1,926925039.81,1461239787.00,15
201802,040133,SOFOM ENR,2,3536244.19,5000000.00,2
201802,040133,SOFOM ER (Deuda),1,301429416.66,300000000.00,2
201802,040136,OTROS,1,251907.00,2950000.00,4
201802,040136,S.A. DE C.V.,1,20729613.00,75000000.00,1
201802,040136,SOFOM ENR,1,68942938.00,264569429.00,6
201802,040136,SOFOM ER (Deuda),1,118765705.00,118500000.00,2
201802,040137,S.A. DE C.V.,1,227444338.97,300000000.00,5
201802,040137,SOFOM ENR,1,21145606.91,65000000.00,2
201802,040137,SOFOM ER (Deuda),1,80580527.76,100000000.00,1
201802,040138,S.A. DE C.V.,1,20185533.34,20000000.00,2
201802,040138,SOFIPO,1,5064640.01,90000000.00,7
201802,040138,SOFOM ENR,1,787822401.65,1241916507.12,166
201802,040138,SOFOM ER (Deuda),1,158927790.52,217593241.76,13
201802,040140,SOFOM ENR,1,8534495.24,34200000.00,2
201802,040143,S.A. DE C.V.,1,431492669.28,625961750.00,10
201802,040143,S.A. DE C.V.,2,8400601.77,171258000.00,2
201802,040143,SOFIPO,1,10838288.09,50000000.00,1
201802,040143,SOFOM ENR,1,304777061.88,750330000.00,10
201802,040143,SOFOM ENR,2,134797452.68,360000000.00,5
201802,040143,SOFOM ER (Banco),1,516175839.94,900000000.00,1
201802,040143,SOFOM ER (Deuda),1,93528131.84,110000000.00,1
201802,040143,UNIÓN DE CRÉDITO,1,15151021.47,25000000.00,1
201802,040145,S.A. DE C.V.,1,30353151.73,60000000.00,3
201802,040145,SOFOM ENR,1,233059555.38,426112050.00,7
201802,040150,OTROS,1,43017692.71,43000000.00,1
201802,040150,SOFOM ENR,1,20037532.38,51250000.00,3
201802,040151,OTROS,1,55216320.83,70000000.00,1
201802,040151,SOFOM ENR,1,41078754.17,41000000.00,1
201802,040152,OTROS,1,383249897.25,435619500.00,2
201802,040152,S.A. DE C.V.,1,78570597.65,135031000.00,6
201802,040152,SOFOM ENR,1,342940650.87,563033430.00,29
201802,040152,SOFOM ER (Banco),1,15659496.58,309993065.00,7
201802,040152,SOFOM ER (Deuda),1,60359077.91,60000000.00,2
201802,040155,S.A. DE C.V.,1,381555059.54,393258000.00,1
201802,040155,SOFOM ENR,1,94320034.81,99978500.00,1
201802,040155,SOFOM ER (Deuda),1,472030954.08,562000000.00,7
201802,040156,ALMACENADORA,1,110231923.12,170000000.00,3
201802,040156,OTROS,1,2003.02,150000.00,1
201802,040156,S.A. DE C.V.,1,30209204.16,30000000.00,1
201802,040156,SOFOM ENR,1,19279567.18,25000000.00,1
201802,040156,SOFOM ER (Deuda),1,50282523.12,50000000.00,1
201802,040156,UNIÓN DE CRÉDITO,1,172443543.36,200000000.00,1
201802,040158,SOFOM ER (Deuda),1,1000504256.90,1000000000.00,1
201802,068004,ALMACENADORA,1,16211640.00,33969294.10,22
201802,068004,OTROS,1,50038716.00,646219658.46,236
201802,068004,OTROS,2,232832.00,5182134.00,1
201802,068004,S.A. DE C.V.,1,367479910.00,455583350.92,33
201802,068004,SOCAP,2,532462.00,8155396.00,1
201802,068004,SOFOM ENR,1,338127.00,7536773.00,4
201802,068004,SOFOM ER (Deuda),1,67602336.00,217826603.86,3
201802,068007,ALMACENADORA,1,39948408.05,62614695.63,19
201802,068007,OTROS,1,93635510.91,121574574.24,84
201802,068007,S.A. DE C.V.,1,132500322.28,533383141.31,20
201802,068007,SOFOM ENR,1,193085592.04,221895094.57,89
201802,068013,S.A. DE C.V.,1,322311918.45,307044088.00,3
201802,068013,SOCAP,1,305652.29,2000000.00,1
201802,068013,SOFOM ENR,1,1994540.57,8419000.00,5
201802,068024,OTROS,1,19282699.53,365387138.12,5
201802,068028,OTROS,1,1934947.15,236568348.00,128
201802,068028,OTROS,2,155733.13,274920.00,1
201802,068028,S.A. DE C.V.,1,1030179129.90,2011339244.50,3299
201802,068028,S.A. DE C.V.,2,58158.14,1371908.00,4
201802,068028,SOFOM ENR,1,57298765.35,279416567.00,122
201802,068028,SOFOM ENR,2,239475.23,555437.00,7
201802,068028,SOFOM ER (Banco),1,1864310666.67,2280000000.00,3
201802,068032,SOCAP,1,3144.00,542172.00,1
201802,068032,SOFOM ENR,1,10518532.00,36230544.00,10
201802,068033,ALMACENADORA,1,16405.00,1455592.00,5
201802,068033,OTROS,1,294322.00,22244838.00,76
201802,068039,OTROS,1,186107363.08,1541812000.00,2
201802,068039,SOFOM ENR,1,12568610.19,437500000.00,1
201802,068039,SOFOM ER (Deuda),1,500262030.50,500000000.00,1
201802,068040,SOFOM ENR,1,38454482.18,47725669.51,3
201802,068042,S.A. DE C.V.,1,16538919.11,21531379.15,37
201802,068042,SOFOM ENR,1,1344526.53,2445781.11,3
201802,068043,OTROS,1,3139224485.04,179999999982.00,18
201802,068043,OTROS,2,122955.06,19999999998.00,2
201802,068043,SOFOM ENR,1,19321343638.55,259999999974.00,26
201802,068043,SOFOM ENR,2,311874536.45,119999999988.00,12
201802,068044,OTROS,1,5080063.60,60433491.94,46
201802,068044,S.A. DE C.V.,1,1051570259.96,340060836947.73,6736
201802,068044,S.A. DE C.V.,2,0.00,1720000.00,4
201802,068044,SOCAP,1,336421.51,1088000.00,3
201802,068044,SOFIPO,1,503025.70,9177041.00,19
201802,068044,SOFOM ENR,1,349178756.84,89303090026.89,2613
201802,068044,SOFOM ENR,2,28877.42,980700.00,2
201802,068044,SOFOM ER (Deuda),1,538789.30,3207324620.00,116
201802,068045,SOFOM ENR,1,229631153.84,316475000.00,20
201802,068047,ALMACENADORA,1,2722247.46,2974944.96,1
201802,068047,S.A. DE C.V.,1,814814.63,989499.60,1
201802,068049,SOFOM ENR,1,409864820.53,514932942.00,7
201802,068049,SOFOM ENR,2,9591589.81,28623000.00,1
201802,068052,OTROS,1,110230.61,202424.00,2
201802,068052,S.A. DE C.V.,2,361519.72,608554.00,5
201802,068052,SOFOM ENR,1,18524427.10,46546435.00,186
201802,068053,SOFOM ENR,1,28116798.60,67100000.00,2
201802,068054,OTROS,1,53083.30,127400.00,1
201802,068054,S.A. DE C.V.,1,1481299.65,2288112.41,5
201802,068054,SOFOM ENR,1,965272.23,2124760.21,6
201802,068055,S.A. DE C.V.,1,532566.45,1000000.00,1
201802,068055,SOFOM ENR,1,8548213.91,16870000.00,4
201802,068058,SOFOM ENR,1,15080905.99,561140954.48,58
201802,068059,SOFOM ENR,1,10035166.67,10000000.00,1
201802,068062,S.A. DE C.V.,1,20283790.00,23200000.00,1
201802,068062,SOFOM ENR,1,1919146.00,7000000.00,1
201802,068064,OTROS,1,1318740.36,1686885.00,5
201802,068064,S.A. DE C.V.,1,5554036.22,8287234.00,30
201802,068064,S.A. DE C.V.,2,344951.14,602134.00,2
201802,068064,SOFIPO,1,645646.85,980435.00,3
201802,068064,SOFOM ENR,1,5928140.67,47278047.00,25
201802,068065,SOFOM ENR,2,888212.15,1395301.00,1
201802,068067,OTROS,1,77366508.94,206180429.18,16
201802,068067,S.A. DE C.V.,1,28410425.96,3631131710.02,188
201802,068067,SOFOM ENR,1,41269836.97,120191529.00,10
201803,031001,OTROS,1,448728511.30,4891170087.53,314
201803,031001,S.A. DE C.V.,2,857163143.30,831257816.34,1
201803,031001,SOFOM ENR,1,72675844.63,964636034.18,168
201803,031001,SOFOM ENR,2,1103742516.34,1219082633.31,2
201803,031001,SOFOM ER (Banco),1,7892430.33,207242465.21,22
201803,031001,SOFOM ER (GF),1,181885241.90,162727470.43,1
201803,031004,OTROS,1,7556155351.20,27994600000.00,34
201803,031004,SOFOM ENR,1,152628114.16,279300000.00,1
201803,031004,SOFOM ER (Banco),1,88108665.97,1000000000.00,1
201803,031004,UNIÓN DE CRÉDITO,1,1540170913.64,6032000000.00,12
201803,031010,OTROS,1,904167642.47,6583500000.00,20
